ClienteNo;Cidade;Idade;Sexo;EstadoCivil;NumeroFilhos;Escolaridade;Ocupacao;AreaAtuacao;NivelGerencial;TipoResidencia;CondicaoResidencia;ValorImovel;NoAutomoveis;Computador;PrimeiraCompra
2407;2;59;1;4;0;4;2;4;6;3;4;4;2;1;11,03
2408;8;58;2;3;0;4;6;2;6;3;4;3;2;2;25,29
2409;2;49;2;3;2;3;6;5;4;3;2;3;1;2;56,47
2410;4;37;1;1;1;2;7;0;2;2;2;2;0;2;80,28
2411;8;46;1;4;1;3;3;3;5;3;3;4;1;2;13,24
2412;2;28;2;1;4;2;7;0;2;1;1;1;0;2;80,57
2413;3;27;2;1;2;1;7;0;2;1;1;1;0;2;83,61
2414;5;50;2;3;0;3;1;4;5;3;3;4;2;2;47,9
2415;8;60;1;4;2;4;4;9;7;3;4;5;3;2;12,9
2416;9;44;2;1;0;3;4;4;4;3;2;2;1;2;66,86
2417;9;37;2;3;3;3;3;4;3;3;2;2;1;2;57,88
2418;6;35;1;1;0;2;4;3;3;2;2;2;1;2;48,88
2419;2;50;2;3;2;3;2;4;5;3;3;4;1;2;32,1
2420;4;48;2;3;0;3;6;4;6;3;4;2;2;2;17,19
2421;4;38;2;3;0;2;3;4;3;2;2;2;0;2;51,22
2422;2;24;2;1;0;1;7;0;2;2;1;1;0;2;96,95
2423;8;27;2;1;0;2;2;3;2;1;2;2;0;1;79,86
2424;5;42;1;1;0;3;2;5;3;2;2;2;1;2;52,23
2425;9;45;2;3;0;3;1;9;4;3;3;3;2;2;64,03
2426;9;35;1;1;0;2;4;1;3;2;2;2;1;2;54,39
2427;8;27;1;2;0;2;1;1;2;1;1;1;0;2;84,45
2428;8;28;2;1;1;0;2;7;2;1;2;1;0;2;99,22
2429;8;36;2;3;0;3;3;5;3;3;2;2;1;2;65,3
2430;2;29;2;1;0;2;7;0;2;1;2;2;0;2;76,79
2431;9;43;1;3;0;3;2;7;4;3;2;3;1;2;28,98
2432;9;56;1;3;0;3;3;4;6;3;3;5;2;2;15,04
2433;9;40;2;3;2;3;2;7;5;3;2;3;1;1;59,26
2434;10;40;2;3;2;3;1;2;4;2;3;2;1;2;27,2
2435;8;52;2;3;2;3;3;3;4;3;3;2;1;2;43,54
2436;5;49;1;2;0;3;2;1;4;3;2;4;1;2;27,16
2437;2;45;2;3;0;3;5;2;4;2;2;3;1;2;32,14
2438;10;52;2;3;0;4;4;1;6;3;3;3;2;1;17,95
2439;10;47;2;3;2;3;3;0;5;3;3;3;1;2;26,78
2440;5;37;2;1;0;1;5;5;2;1;2;2;0;2;76,95
2441;2;41;2;3;0;3;6;6;5;3;4;3;2;2;37,67
2442;4;26;1;1;1;1;3;1;2;1;2;1;0;2;93,72
2443;9;35;2;1;0;3;3;5;3;2;2;2;1;1;50,87
2444;5;40;2;1;0;2;6;6;3;2;2;2;1;2;65,81
2445;9;57;1;4;0;4;4;3;7;3;3;4;3;1;23,03
2446;9;30;1;1;2;2;7;0;2;2;2;1;1;2;72,27
2447;2;46;1;3;0;3;6;5;4;2;2;2;1;2;51,12
2448;3;27;2;1;0;1;3;2;2;2;1;2;0;2;96,36
2449;6;59;2;4;0;4;4;6;7;3;4;5;3;2;0
2450;7;37;2;1;3;3;6;8;3;2;2;2;0;2;77,12
2451;6;36;2;3;3;3;3;3;3;2;2;3;1;2;52,43
2452;2;28;2;1;2;0;2;9;2;1;2;1;0;2;100,7
2453;9;46;2;3;1;3;4;0;4;3;2;2;1;1;68,51
2454;10;31;2;1;0;3;4;3;3;2;2;2;1;1;50,77
2455;6;40;1;1;2;2;1;2;3;2;2;2;0;2;51,43
2456;9;55;2;3;1;3;3;8;4;2;3;2;1;2;26,99
2457;2;53;2;3;1;3;6;2;6;3;3;5;2;1;9,44
2458;5;49;1;4;2;4;2;1;6;3;2;4;1;2;22,38
2459;10;36;2;1;2;2;6;6;2;2;2;1;0;1;94,72
2460;8;40;1;3;1;3;3;6;4;3;3;2;1;1;24,87
2461;7;33;2;1;0;2;3;4;2;2;2;1;0;2;84,72
2462;3;26;2;1;0;1;7;0;2;1;1;1;0;2;103,27
2463;2;30;2;3;1;0;4;5;2;2;2;2;1;2;78,32
2464;5;47;2;2;0;3;2;7;3;2;2;2;1;2;52,92
2465;5;41;1;3;1;2;4;9;3;2;2;3;1;2;42,36
2466;5;51;1;3;0;3;3;3;5;3;2;2;2;2;32,38
2467;5;40;2;3;0;3;5;9;4;3;3;3;1;2;14,26
2468;8;35;1;2;0;3;3;4;4;2;2;3;1;2;39,88
2469;5;59;1;4;0;3;2;2;6;3;3;4;2;2;13,57
2470;9;45;2;3;0;3;1;6;5;3;3;3;2;2;27,35
2471;10;31;1;1;0;0;3;4;2;1;1;1;0;2;74,48
2472;10;32;2;3;0;2;2;4;3;2;3;2;0;2;71,47
2473;2;31;1;3;0;3;6;2;3;2;2;2;0;2;67,85
2474;8;33;1;3;0;3;3;4;3;3;2;2;1;2;59,85
2475;5;48;1;3;2;2;3;2;3;2;2;2;0;2;60,23
2476;2;39;1;3;0;1;3;2;3;2;2;2;1;1;64,76
2477;5;38;1;2;0;2;6;4;3;2;2;2;1;2;55,62
2478;7;43;2;3;1;4;3;4;4;3;3;3;2;2;23,77
2479;9;37;1;1;0;2;6;8;3;2;2;2;0;2;63,99
2480;5;30;1;1;0;2;6;3;2;2;2;2;0;2;96,12
2481;8;43;1;3;3;3;6;0;3;2;2;3;0;2;46,24
2482;8;38;2;3;2;3;3;4;3;2;3;2;1;1;58,6
2483;4;56;1;3;1;4;4;7;6;3;4;3;1;2;31,94
2484;9;41;2;3;2;3;4;6;4;2;2;2;1;2;44,07
2485;5;25;1;1;2;0;3;9;2;1;1;1;0;1;112,08
2486;5;49;2;3;2;4;5;6;4;3;2;2;1;2;34,16
2487;9;45;2;2;1;3;3;2;5;3;4;3;1;2;40,58
2488;9;30;2;1;2;2;2;3;3;2;2;2;1;2;61,91
2489;8;33;2;1;2;2;7;0;2;2;2;1;0;2;88,17
2490;10;45;1;3;2;3;3;4;5;3;3;3;1;2;45,92
2491;3;30;1;1;0;2;4;9;2;2;2;1;0;2;76,39
2492;6;58;1;3;1;3;3;5;6;3;4;4;3;2;20,69
2493;5;24;1;1;1;1;7;0;2;1;1;1;0;2;94,48
2494;8;56;2;3;0;4;4;7;7;3;4;5;2;2;20,87
2495;2;24;2;1;0;0;2;4;2;1;1;1;0;2;77,64
2496;4;44;2;1;0;2;3;2;3;2;3;2;1;1;73,56
2497;2;43;2;2;1;3;3;8;4;3;2;2;1;2;46,44
2498;9;36;1;1;0;2;3;6;2;2;2;2;0;2;98,22
2499;7;58;2;3;0;4;1;9;6;3;3;4;2;2;29,12
2500;9;45;2;3;0;3;1;7;4;3;3;2;1;1;34,76
2501;2;52;1;3;1;4;2;0;4;3;2;4;1;1;47,16
2502;4;55;2;3;0;3;2;8;6;3;4;4;2;2;21,85
2503;6;48;1;3;0;4;5;9;5;3;3;4;2;1;25,33
2504;9;55;2;3;2;3;3;6;6;3;3;3;1;2;24,33
2505;5;53;1;3;0;4;1;0;5;3;4;3;1;1;27,08
2506;3;29;1;1;2;1;6;5;2;2;1;2;0;2;58,8
2507;2;37;1;1;2;2;1;8;2;2;2;1;0;2;91,04
2508;4;53;1;3;0;3;6;9;5;3;3;3;3;2;20,92
2509;10;35;1;1;0;2;6;2;3;2;2;2;1;2;57,64
2510;5;34;2;3;0;3;3;5;4;3;3;2;1;2;54,02
2511;9;55;2;3;0;3;6;8;6;3;4;4;2;2;19,13
2512;3;41;1;3;0;3;3;2;4;2;3;3;1;2;46,95
2513;3;50;2;2;0;3;3;7;4;2;3;3;1;1;36,68
2514;4;37;2;1;1;2;6;5;3;3;2;3;0;2;40,32
2515;4;43;2;3;0;3;3;6;4;3;3;4;1;2;65,1
2516;10;27;2;1;1;2;4;5;2;2;2;2;1;2;87,32
2517;10;31;2;1;0;2;1;9;2;1;2;1;0;2;105,84
2518;9;38;2;2;0;2;4;2;2;2;2;2;0;1;83,87
2519;9;41;2;2;0;3;6;9;3;2;2;2;1;2;52,03
2520;7;29;2;1;0;0;3;9;2;1;2;1;0;2;85,04
2521;5;30;2;1;2;1;1;8;2;1;2;2;0;2;90,26
2522;5;38;2;1;2;2;2;8;4;3;2;2;1;1;33,81
2523;8;42;2;3;1;3;3;8;5;3;4;3;1;2;35,33
2524;9;32;2;1;1;3;2;7;3;2;2;2;0;2;80,4
2525;2;29;2;1;0;2;4;5;2;2;2;1;0;1;82,73
2526;2;29;2;1;0;2;7;0;2;2;2;2;0;2;76,18
2527;9;43;1;2;2;3;2;4;3;2;2;2;1;2;44,76
2528;8;37;2;2;3;3;6;9;3;3;3;2;1;1;43,12
2529;9;41;1;3;1;3;3;9;4;3;2;3;1;2;31,86
2530;8;36;1;1;2;2;1;4;3;2;2;2;0;2;67,02
2531;9;40;2;1;0;3;5;6;2;2;2;2;0;1;79,01
2532;2;45;1;3;3;3;1;6;4;3;3;3;1;2;38,07
2533;9;40;2;3;0;3;2;8;3;2;2;3;1;2;64,2
2534;9;47;1;3;0;3;4;6;4;3;3;4;1;2;43,71
2535;2;38;2;1;0;2;3;3;3;1;2;2;1;2;67,17
2536;6;54;2;3;0;4;4;6;7;3;4;4;3;2;24,8
2537;5;49;1;3;0;3;6;2;4;2;2;3;2;2;58,91
2538;6;38;2;1;2;3;3;7;3;3;2;2;0;2;57,85
2539;10;32;1;1;0;1;5;2;2;2;2;1;0;2;92,32
2540;8;52;2;3;0;4;3;4;6;3;3;3;3;2;41,6
2541;3;49;2;3;1;2;3;4;4;2;2;3;2;2;44,1
2542;8;39;2;1;0;3;4;6;3;3;2;3;1;2;71,6
2543;8;48;1;3;2;4;2;4;5;3;2;2;1;1;43,09
2544;6;34;2;1;1;2;7;0;2;2;2;2;0;2;78,28
2545;5;51;2;3;0;3;6;8;4;3;3;3;1;2;25,35
2546;9;39;2;3;0;3;6;6;3;3;2;2;1;2;21,68
2547;5;33;2;1;0;2;5;9;2;2;2;2;0;2;58,65
2548;2;42;2;3;2;3;2;2;4;3;3;2;2;2;31,08
2549;9;42;2;4;2;4;6;7;6;3;4;4;2;1;16,64
2550;8;46;2;3;1;4;6;2;6;3;2;2;1;2;22,43
2551;4;51;2;4;0;4;1;5;6;3;4;5;2;2;19,4
2552;9;28;1;1;0;1;1;0;3;2;2;2;1;2;66,99
2553;5;40;1;1;4;3;3;7;3;3;2;2;1;2;61,11
2554;9;40;1;1;0;3;2;5;3;2;2;2;1;2;36,5
2555;5;42;2;2;1;3;5;4;3;2;2;2;1;2;56,59
2556;6;28;2;1;0;2;7;0;2;2;2;2;0;1;76,99
2557;3;43;2;1;0;3;3;7;3;2;2;2;1;2;80,02
2558;2;34;2;1;1;2;5;4;2;1;2;2;0;2;82,33
2559;2;54;2;4;0;3;5;1;4;3;3;3;1;2;64,3
2560;9;52;2;3;1;4;6;1;6;3;3;3;2;1;24,92
2561;8;41;2;1;1;3;5;5;3;2;3;3;1;2;36,71
2562;10;45;1;3;0;3;1;9;4;3;3;3;2;2;29,47
2563;2;36;2;4;0;4;3;9;5;3;2;3;1;2;29,4
2564;2;46;1;2;4;3;6;4;3;3;2;2;1;2;47,2
2565;7;55;2;4;0;4;4;4;7;3;4;5;3;1;7,4
2566;5;34;1;1;0;3;5;5;3;2;2;2;1;2;58,01
2567;8;54;2;2;0;3;4;0;5;2;3;3;3;2;36,3
2568;8;36;2;3;0;3;3;8;3;2;2;3;1;2;60,14
2569;8;47;2;1;0;3;3;6;4;2;2;3;1;2;56,7
2570;2;40;2;1;0;2;3;7;3;2;2;2;1;2;91,82
2571;8;62;1;4;0;4;4;4;7;3;4;5;3;2;0
2572;5;37;1;1;0;2;5;7;3;2;2;2;1;1;63,04
2573;2;42;1;1;0;3;1;6;3;3;2;2;0;2;63,77
2574;10;43;2;3;0;3;4;4;4;2;2;2;2;2;18,21
2575;2;32;1;1;3;1;1;4;2;2;2;2;0;2;83,71
2576;8;50;1;3;0;3;3;6;6;3;4;4;2;2;19,58
2577;10;32;2;1;0;2;7;0;2;1;2;1;0;2;72,46
2578;2;37;1;1;2;1;1;2;3;2;2;2;0;2;62,48
2579;8;50;1;3;0;3;6;5;5;3;3;3;1;1;22,1
2580;10;52;2;4;0;4;4;8;7;3;4;4;3;1;0
2581;3;42;2;3;0;2;3;8;4;3;2;2;1;1;44,38
2582;3;29;2;1;0;3;4;2;3;2;2;2;1;1;62,82
2583;5;45;2;3;0;3;3;1;5;3;2;3;1;2;24,98
2584;5;38;2;2;1;3;3;1;4;3;3;3;1;2;36,91
2585;2;54;1;4;0;3;3;7;5;3;3;4;1;2;28,78
2586;2;38;1;1;1;3;6;0;3;2;2;2;1;2;51
2587;2;53;2;3;0;3;4;8;6;3;3;4;2;2;47,31
2588;8;58;2;3;2;4;2;1;6;3;4;4;1;2;14,69
2589;2;46;1;3;0;3;1;4;4;3;3;2;1;2;38,55
2590;4;52;1;4;0;4;1;1;6;3;3;4;1;2;13,41
2591;8;31;2;1;2;1;7;0;2;2;2;2;0;2;64,7
2592;4;32;1;1;2;2;7;0;2;2;1;2;0;2;69,22
2593;5;51;2;3;0;4;3;4;5;3;2;4;1;1;40,37
2594;5;54;2;3;0;3;6;5;6;3;4;3;2;2;35,32
2595;5;38;2;3;2;4;2;8;6;3;3;3;1;2;20,41
2596;10;32;2;1;0;3;3;6;3;2;2;2;0;2;51,25
2597;9;33;1;3;2;2;2;4;3;2;2;3;1;2;64,79
2598;10;39;1;1;0;1;3;8;3;2;2;2;0;2;84,5
2599;6;23;2;1;0;0;7;0;2;1;2;1;0;2;113,73
2600;4;50;2;3;0;3;2;3;5;3;2;4;1;1;38,14
2601;9;41;2;2;4;2;4;9;3;2;2;2;1;2;68,02
2602;2;60;1;4;0;4;4;3;7;3;4;5;3;2;16,42
2603;3;57;1;3;0;4;6;3;6;3;3;4;2;2;8,21
2604;6;59;2;3;0;3;6;9;6;3;4;5;3;2;12,6
2605;10;36;2;3;0;2;2;7;3;2;2;2;0;2;40,01
2606;5;36;2;1;1;2;3;4;3;2;3;2;1;2;68,36
2607;10;40;2;1;0;2;1;9;3;2;3;2;1;2;48,84
2608;7;47;2;3;1;3;6;0;5;3;3;3;1;1;26,62
2609;5;46;1;3;0;3;2;4;4;2;3;3;2;2;38,25
2610;2;23;1;1;1;2;1;3;2;1;1;1;0;2;88,3
2611;8;35;1;2;0;2;2;3;3;2;2;2;1;2;64,27
2612;5;48;2;3;0;3;4;4;4;2;2;2;1;1;47,77
2613;8;34;2;1;0;3;3;9;3;2;2;2;1;2;44,41
2614;5;46;2;2;0;3;6;0;4;3;2;3;1;2;47,37
2615;3;53;2;3;1;3;2;4;5;3;3;3;1;2;35,05
2616;4;43;2;3;0;2;3;1;3;2;2;2;1;2;79,22
2617;6;58;2;3;0;4;4;2;7;3;4;4;2;1;14,42
2618;5;51;1;3;1;4;6;9;6;3;3;5;1;2;20,26
2619;2;50;1;2;0;3;2;8;4;2;2;2;1;2;33,54
2620;9;54;2;3;0;3;3;4;4;3;3;3;1;2;71,29
2621;5;35;1;1;0;2;2;8;2;1;2;1;0;2;102,29
2622;3;33;2;2;0;3;2;6;3;2;2;3;1;1;57,05
2623;9;35;1;3;0;3;3;7;3;2;2;3;1;1;63,51
2624;2;43;1;3;4;4;4;4;5;3;3;5;1;2;20,28
2625;2;46;2;3;0;4;3;0;6;3;3;4;2;2;15,75
2626;7;29;2;1;0;2;7;0;2;1;1;1;0;2;66,51
2627;10;27;2;1;0;3;1;9;3;2;2;2;1;1;55,46
2628;4;29;1;2;0;3;3;8;3;2;2;2;1;2;51,7
2629;2;42;2;2;2;2;4;7;3;2;2;2;1;2;102,4
2630;8;40;2;1;0;2;3;8;3;2;3;2;1;1;55,55
2631;4;38;2;2;1;3;5;2;3;2;2;2;1;1;77,23
2632;2;32;1;3;1;2;3;4;3;2;2;2;1;1;82,78
2633;3;35;2;1;1;3;3;5;3;2;2;3;1;1;63,67
2634;6;45;2;2;1;3;1;1;5;3;2;2;1;1;48,71
2635;5;45;2;3;0;2;3;3;4;2;2;2;2;2;40,53
2636;8;60;1;4;0;4;4;8;7;3;4;4;3;2;16,01
2637;5;59;2;3;1;4;4;1;7;3;4;5;2;1;14,13
2638;7;29;2;1;1;1;7;0;2;1;2;1;0;2;87,98
2639;9;48;2;3;2;4;1;8;6;3;3;3;2;2;32,46
2640;9;43;2;1;0;3;6;2;3;3;2;2;1;2;60,58
2641;9;44;1;3;0;2;3;1;3;2;3;3;1;1;65,34
2642;7;55;2;3;0;4;4;4;7;3;4;5;3;2;13,09
2643;7;39;2;2;0;3;1;3;3;3;2;2;0;2;50,2
2644;8;30;2;1;1;1;5;4;2;2;2;1;1;1;84,79
2645;9;48;1;3;4;3;4;7;5;3;3;2;2;2;23,57
2646;8;39;2;3;2;3;2;6;3;2;2;3;0;2;44,13
2647;10;42;2;2;0;3;6;6;4;2;2;2;1;2;39,54
2648;6;57;1;3;0;3;4;8;7;3;3;5;2;2;18,44
2649;5;61;2;4;1;4;4;7;7;3;4;5;3;1;10,06
2650;8;44;1;3;0;3;6;4;5;3;2;3;2;2;25,51
2651;2;51;2;3;0;3;6;5;6;3;4;3;2;2;22,77
2652;8;44;2;3;1;3;1;4;5;3;2;3;2;2;20,14
2653;10;57;2;3;3;3;5;3;6;3;3;3;2;2;38,59
2654;8;38;2;2;0;2;3;2;3;2;2;3;0;2;47,39
2655;3;41;1;1;0;2;3;7;3;2;2;2;0;2;72,95
2656;7;27;2;1;2;1;4;8;2;1;1;1;0;1;102,47
2657;4;40;2;1;0;3;2;5;3;3;2;2;1;1;68,68
2658;5;29;2;1;1;2;7;0;2;1;2;2;0;1;62,29
2659;8;31;1;1;0;1;5;8;2;2;2;2;1;2;72,85
2660;5;41;2;1;2;2;3;5;3;2;2;2;1;2;52,86
2661;4;38;1;3;2;3;2;2;3;2;2;2;1;2;43,35
2662;4;41;1;1;3;3;4;5;3;2;2;2;1;2;86,64
2663;2;53;2;3;0;4;4;4;7;3;4;4;3;2;16,09
2664;4;36;2;1;0;2;6;8;3;2;2;2;1;2;80,79
2665;9;37;2;2;1;3;5;9;3;2;2;2;1;2;45,23
2666;5;30;1;1;0;2;1;4;3;2;2;2;0;2;48,77
2667;7;47;2;1;0;2;3;6;3;2;3;2;0;1;61,99
2668;6;37;2;1;0;2;2;5;3;2;2;2;1;2;62,16
2669;5;61;1;4;0;4;4;1;7;3;3;4;2;2;19,05
2670;10;33;2;1;2;3;2;2;3;2;2;2;1;2;57,77
2671;5;44;1;3;0;3;2;1;4;3;2;3;1;2;39,73
2672;5;21;2;1;0;0;3;8;2;1;1;1;0;2;111,54
2673;5;54;1;4;0;4;3;2;6;3;3;4;2;2;9,1
2674;9;49;1;3;1;3;6;7;5;3;3;3;2;1;15,59
2675;5;48;1;3;0;3;3;4;4;2;2;3;2;1;32,18
2676;7;35;2;1;0;3;3;3;3;2;2;2;0;1;81,55
2677;5;37;2;3;1;3;6;4;4;3;2;3;2;2;51,5
2678;2;26;1;1;0;2;2;6;2;1;2;2;0;2;98,57
2679;7;34;2;1;0;2;3;4;3;2;2;2;0;2;50,97
2680;2;47;1;3;1;3;6;0;5;3;2;3;2;2;29,94
2681;7;33;2;3;1;3;2;2;3;2;2;3;0;2;38,46
2682;4;36;1;1;0;3;3;1;3;2;2;2;0;2;59,4
2683;4;35;2;1;0;3;3;6;3;2;2;2;1;1;81,07
2684;10;21;2;1;0;2;6;1;2;2;2;1;0;1;107,89
2685;6;57;2;4;1;4;4;9;7;3;4;5;3;2;0
2686;7;61;2;4;0;4;4;6;7;3;4;5;2;2;18,34
2687;3;28;2;1;0;3;3;8;3;2;2;2;0;1;55,09
2688;4;32;1;1;0;2;6;6;2;2;2;2;0;2;90,95
2689;3;29;2;1;0;3;3;4;3;2;2;2;0;2;69,45
2690;5;36;1;1;0;3;6;2;3;2;2;2;1;1;57,53
2691;4;43;2;3;0;2;2;2;3;2;2;2;1;2;39,85
2692;9;37;2;2;1;3;3;4;4;2;3;3;2;2;23,91
2693;8;33;2;1;0;2;2;6;2;1;2;2;0;2;86,09
2694;5;46;2;3;2;3;2;6;4;2;3;2;1;2;45,77
2695;8;43;2;2;0;3;2;3;4;3;3;3;1;2;21,53
2696;7;44;1;1;0;2;3;6;3;2;2;2;1;2;74,29
2697;6;29;1;1;0;2;3;9;2;1;1;1;0;2;95,78
2698;8;35;2;2;0;2;2;5;3;2;2;2;1;2;40,68
2699;2;38;2;2;0;3;3;8;3;2;2;2;0;2;56,03
2700;7;50;1;1;0;3;2;5;3;2;2;2;1;2;42,99
2701;9;46;2;2;1;4;3;8;5;2;2;4;1;2;28,71
2702;8;47;2;1;0;3;4;3;4;3;3;2;1;2;52,43
2703;9;38;2;2;1;3;3;5;3;3;2;2;1;2;45,61
2704;9;28;1;1;0;3;1;6;2;2;2;1;0;2;105,31
2705;9;32;2;1;0;2;3;5;3;2;2;2;1;2;49,18
2706;5;42;1;3;0;3;3;3;4;2;2;3;1;2;38,81
2707;4;43;2;1;0;3;6;3;3;2;2;3;1;2;39,76
2708;8;56;2;3;1;3;3;5;5;3;3;3;1;1;17,26
2709;7;37;2;1;0;3;3;3;3;2;2;2;1;2;66,95
2710;6;32;2;1;0;2;3;9;3;3;2;2;0;2;75,04
2711;2;45;2;2;0;3;4;6;4;2;3;3;1;1;35,36
2712;2;29;2;1;0;3;6;5;3;2;2;1;0;2;42,09
2713;8;47;2;3;2;4;3;5;6;3;3;3;2;2;23,63
2714;5;37;2;3;0;3;1;3;5;2;2;2;1;2;17,91
2715;6;42;2;3;0;3;6;8;4;3;3;3;1;2;53,98
2716;2;56;1;4;1;4;4;9;7;3;4;5;3;2;8,92
2717;9;28;2;1;3;2;6;5;3;2;2;2;0;2;57,68
2718;9;34;2;1;0;2;2;9;3;2;2;2;0;2;78,52
2719;2;37;2;3;0;3;2;4;4;3;2;3;1;2;55,03
2720;4;28;1;1;2;2;1;2;2;1;2;1;0;2;80,82
2721;8;32;2;1;1;2;3;2;3;2;2;2;1;2;73,41
2722;5;57;2;3;0;4;3;6;6;3;3;4;2;2;17,83
2723;5;63;2;4;1;4;4;2;7;3;4;5;3;1;0
2724;3;47;1;1;2;2;6;0;3;1;2;2;1;1;57,4
2725;2;32;1;3;1;3;2;4;3;2;2;3;1;2;66,86
2726;6;31;2;1;0;3;2;5;2;2;2;2;0;1;89,97
2727;9;42;1;1;0;3;3;7;3;3;3;2;1;2;52,29
2728;4;44;1;3;0;3;4;3;5;2;3;3;2;2;20,59
2729;9;39;2;1;0;3;2;9;3;2;2;3;1;2;65,92
2730;5;28;1;1;0;1;1;4;2;2;2;1;0;2;91,28
2731;8;48;2;2;4;3;6;1;4;2;3;2;1;2;43,2
2732;10;42;2;3;0;3;5;9;5;3;3;3;2;2;37,9
2733;6;36;2;1;0;4;3;2;3;2;2;3;1;2;54,47
2734;7;54;2;4;2;4;4;8;7;3;3;5;3;2;12,32
2735;4;35;2;1;0;2;7;0;2;2;2;2;0;2;60,97
2736;6;39;2;1;0;3;1;7;2;2;2;2;1;2;56,84
2737;7;36;2;1;0;4;3;6;3;2;2;2;1;2;69,28
2738;4;39;2;2;0;3;4;4;3;2;2;2;1;2;67,34
2739;7;37;2;1;1;2;3;7;3;2;2;2;1;2;77,86
2740;6;33;1;1;0;0;1;1;2;1;2;1;0;2;106,53
2741;4;47;1;3;0;3;4;9;4;3;2;3;2;2;42,63
2742;4;30;2;1;1;0;6;5;2;2;2;2;0;1;83,17
2743;4;39;1;1;0;3;3;5;3;2;2;2;1;2;73,56
2744;2;34;2;1;0;2;7;0;2;2;2;2;0;2;65,25
2745;3;26;1;1;0;1;2;4;2;2;1;2;0;1;90,49
2746;4;49;2;3;1;3;3;7;4;3;2;2;1;2;44,83
2747;3;39;1;3;4;3;3;7;4;2;3;3;1;2;46,97
2748;8;48;2;3;0;2;3;4;4;2;2;3;1;2;30,02
2749;5;36;1;1;0;1;3;8;3;2;2;2;1;2;87,65
2750;9;33;1;2;1;3;3;8;3;2;2;2;1;2;36,47
2751;9;58;2;3;1;4;4;3;7;3;4;4;3;2;8,37
2752;2;34;2;1;0;2;6;3;2;1;2;2;0;2;66,43
2753;8;55;1;3;0;3;3;0;6;3;3;4;1;2;17,76
2754;2;33;2;1;0;2;3;1;3;3;2;2;0;2;65,14
2755;4;43;1;1;0;3;1;1;4;3;2;4;1;2;33,97
2756;3;23;1;1;1;2;0;4;2;1;1;1;0;2;101,18
2757;4;31;2;1;0;2;7;0;2;1;1;1;0;2;66,13
2758;9;35;1;3;0;3;2;4;3;3;2;2;1;1;30,07
2759;10;55;2;4;1;3;6;6;6;3;3;4;3;1;24,45
2760;9;26;2;1;4;1;3;4;2;1;2;2;0;1;107,09
2761;4;27;1;1;0;2;3;8;2;2;2;2;0;2;70,18
2762;10;28;2;1;4;1;5;0;2;2;1;1;0;2;73,65
2763;2;38;2;3;1;2;3;7;4;2;2;3;0;2;37,77
2764;5;37;2;1;0;3;6;4;3;2;2;1;1;1;68,33
2765;8;46;2;3;1;3;3;8;5;3;2;4;1;2;26,72
2766;3;35;1;3;4;3;3;2;3;2;3;3;1;2;53,54
2767;9;49;2;3;0;3;1;3;5;3;2;3;1;2;18,94
2768;6;45;1;3;0;3;3;7;4;3;3;3;1;2;32,84
2769;10;48;2;3;1;2;3;4;4;3;3;2;1;2;32,24
2770;5;28;1;1;0;1;7;0;2;2;2;1;0;2;74,72
2771;5;28;1;1;0;3;3;4;3;2;2;2;1;1;63,65
2772;8;40;2;1;1;3;6;1;4;2;3;3;1;2;30,61
2773;9;62;2;4;0;4;4;6;7;3;4;5;3;1;14,89
2774;2;27;2;1;0;1;6;8;2;2;2;1;0;2;81,61
2775;2;25;2;1;2;1;2;1;2;2;1;1;0;1;110,89
2776;5;32;2;1;0;1;3;7;2;2;2;2;1;2;76,16
2777;9;33;2;1;2;1;6;2;2;1;2;1;0;2;81,99
2778;10;47;1;1;4;3;3;5;4;3;2;3;1;1;41,02
2779;4;46;2;2;0;3;3;5;4;3;2;2;1;2;60,55
2780;8;43;1;1;1;2;6;4;3;2;2;2;0;2;40,92
2781;4;33;2;1;0;1;2;1;2;1;1;1;0;1;87,28
2782;7;56;2;3;4;3;2;4;6;3;3;4;2;2;16,86
2783;3;55;2;3;1;3;3;2;6;3;3;4;1;2;16,73
2784;8;34;2;1;0;3;2;6;3;3;2;3;1;1;64,57
2785;4;49;2;2;0;3;3;4;6;3;3;3;2;2;21,93
2786;4;44;2;3;3;4;1;1;4;2;3;2;1;1;38,31
2787;7;42;1;1;1;2;2;7;3;2;2;2;1;1;67,27
2788;5;34;2;1;1;2;2;5;2;2;2;2;0;2;82,58
2789;3;37;2;1;0;3;7;0;2;2;2;1;0;2;92,57
2790;9;43;1;3;0;4;3;9;4;3;2;2;1;2;40,96
2791;2;35;2;1;0;3;2;1;3;2;2;2;1;2;39,39
2792;4;34;2;3;1;3;0;3;4;3;2;3;1;1;36,35
2793;5;51;2;3;3;3;5;8;5;3;3;3;2;2;34,94
2794;9;33;2;1;0;2;4;2;3;2;2;2;0;2;70,1
2795;2;51;1;3;0;3;3;0;4;3;2;3;1;2;33,22
2796;5;62;2;4;0;4;4;7;7;3;4;5;3;2;0
2797;8;32;2;1;0;2;5;4;2;2;1;2;0;2;82,2
2798;7;36;2;2;1;3;6;1;3;2;2;2;1;1;48,13
2799;2;32;1;1;0;2;1;1;2;2;1;1;0;1;68,47
2800;6;58;1;3;2;4;4;9;7;3;4;4;2;2;12,25
2801;10;50;2;2;0;3;3;5;3;3;2;3;1;2;43,77
2802;8;53;2;4;4;3;3;1;6;3;3;4;1;2;14,59
2803;3;24;2;1;0;2;2;1;2;1;2;1;0;2;79,48
