ClienteNo;Cidade;Idade;Sexo;EstadoCivil;NumeroFilhos;Escolaridade;Ocupacao;AreaAtuacao;NivelGerencial;TipoResidencia;CondicaoResidencia;ValorImovel;NoAutomoveis;Computador;PrimeiraCompra
292;3;35;1;1;2;2;1;5;2;2;2;1;0;2;72,02
293;6;27;2;1;0;2;2;1;2;2;2;1;0;2;120,83
294;9;40;1;1;0;1;1;8;3;2;2;2;1;2;61,72
295;10;37;1;1;1;2;3;6;3;2;2;2;1;2;53,41
296;2;35;2;1;1;2;5;6;3;3;3;4;1;2;18,73
297;5;56;2;3;1;3;3;4;5;3;2;3;2;2;46,39
298;5;41;2;1;0;2;3;7;3;2;2;2;1;2;62,21
299;7;32;2;2;0;2;3;2;2;2;2;1;1;2;85,80
300;9;44;1;3;2;3;3;8;5;3;3;3;1;2;35,79
301;4;37;2;3;0;2;0;4;4;3;2;3;1;2;30,52
302;9;52;1;3;0;3;6;6;5;3;2;3;1;2;20,63
303;5;61;2;4;0;3;4;6;7;3;4;3;1;2;11,88
304;4;22;2;1;0;2;2;9;2;2;2;1;1;2;71,96
305;9;42;2;3;0;4;5;5;5;2;4;4;1;2;31,74
306;10;40;2;3;0;3;6;1;3;3;2;3;1;2;44,52
307;7;40;1;1;0;2;2;0;3;2;2;2;0;1;51,64
308;8;35;2;1;0;2;3;6;3;2;2;2;0;1;79,93
309;7;29;1;1;0;1;2;9;2;2;2;2;0;2;69,48
310;3;34;2;1;1;3;6;4;3;3;2;2;1;2;62,47
311;4;41;1;2;0;3;3;8;5;3;3;3;1;2;21,91
312;6;41;2;3;0;3;5;6;4;3;4;3;1;1;55,90
313;5;28;1;2;2;3;6;4;4;2;2;3;1;1;65,87
314;5;44;2;1;2;3;3;2;4;3;3;3;2;1;39,97
315;7;34;1;1;0;1;6;6;2;2;2;2;0;2;83,47
316;2;46;2;3;0;3;3;5;4;2;2;3;1;2;32,04
317;9;44;1;1;0;3;3;6;4;3;2;3;2;2;69,99
318;10;26;2;1;0;2;2;0;2;2;2;1;1;2;54,01
319;5;45;2;3;0;4;6;1;4;3;3;2;1;2;23,34
320;8;24;2;1;0;2;3;2;2;2;2;2;0;2;76,36
321;4;47;2;3;0;4;6;5;6;3;3;4;1;2;29,46
322;8;48;1;4;0;3;3;9;5;3;3;3;2;2;37,24
323;8;52;2;3;0;2;4;9;5;2;3;3;1;2;17,12
324;9;49;2;1;0;3;2;2;4;3;2;3;2;2;75,62
325;10;49;1;1;1;3;6;9;3;3;2;2;1;2;62,64
326;10;33;2;1;0;3;3;6;2;1;1;2;0;1;83,34
327;7;43;2;2;2;3;4;6;3;3;3;2;0;2;64,18
328;10;28;1;1;0;2;7;0;2;1;1;3;1;2;66,51
329;7;37;1;1;0;2;3;8;3;2;2;1;0;2;60,19
330;9;58;2;3;0;3;1;2;6;3;4;4;2;1;27,53
331;5;39;2;2;0;2;4;1;3;2;2;2;1;2;67,76
332;4;47;1;3;0;3;2;8;5;3;3;4;1;1;15,98
333;9;38;1;2;0;3;3;8;4;2;2;2;1;2;50,55
334;6;31;1;3;0;2;3;1;3;2;2;1;1;2;40,35
335;8;37;2;3;2;3;2;0;3;2;2;3;1;2;79,05
336;7;28;2;1;0;2;3;5;2;2;1;2;0;2;89,48
337;2;37;1;1;0;2;3;7;3;3;2;2;1;2;88,14
338;8;34;2;2;4;2;1;4;2;2;2;1;1;2;67,97
339;5;32;2;1;0;3;3;2;3;1;2;2;0;2;55,54
340;3;33;2;1;0;2;5;7;2;2;2;2;0;2;55,62
341;6;38;1;1;0;2;7;0;2;2;2;2;0;2;95,20
342;6;42;1;3;1;3;3;9;6;3;2;5;2;1;26,41
343;9;46;2;3;1;3;2;6;4;3;3;3;2;2;49,99
344;9;52;1;3;2;4;3;9;6;3;2;3;1;2;25,36
345;5;42;1;2;0;2;5;3;3;2;2;1;0;2;52,87
346;2;33;1;1;0;2;7;0;2;2;2;2;1;2;47,38
347;4;29;1;1;0;2;2;1;3;2;2;2;1;2;49,32
348;8;38;1;1;0;1;6;3;3;3;2;2;1;2;21,56
349;4;55;1;3;0;3;2;5;4;3;3;2;1;2;38,43
350;8;39;2;1;2;2;2;9;2;2;2;2;1;2;82,36
351;9;25;2;1;0;1;6;1;2;1;1;2;0;1;80,86
352;4;46;2;3;0;3;3;9;4;3;2;2;1;2;45,53
353;7;51;2;3;0;3;4;4;7;3;4;5;3;2;36,57
354;5;36;2;1;1;3;0;9;2;1;2;2;0;2;97,89
355;3;38;2;1;0;2;3;8;3;2;2;2;0;1;79,19
356;9;55;2;4;0;3;2;4;6;3;3;4;3;1;14,04
357;6;32;1;1;0;1;4;1;2;2;1;3;0;1;75,97
358;9;45;2;3;0;2;4;3;4;3;2;4;1;2;35,03
359;2;46;2;3;1;3;0;6;4;3;2;2;1;2;42,34
360;2;48;2;3;0;3;3;6;4;3;3;2;1;2;54,17
361;2;41;2;1;0;3;3;2;2;2;2;2;0;1;69,56
362;8;27;2;1;0;2;7;0;2;2;2;1;0;1;98,08
363;8;20;1;1;0;1;7;0;2;2;2;1;1;2;90,37
364;5;27;1;1;0;1;0;4;2;2;1;1;0;2;82,99
365;4;31;2;1;1;2;0;8;2;2;2;2;0;2;80,16
366;2;43;2;3;0;4;2;8;6;3;3;4;2;2;22,45
367;7;61;1;4;0;4;4;4;7;3;4;5;3;1;0,00
368;4;42;2;3;0;3;6;4;4;3;3;2;2;2;33,22
369;3;38;1;1;0;3;6;0;3;2;2;2;1;2;51,43
370;5;48;2;3;0;3;1;3;6;3;4;4;2;2;23,45
371;4;37;1;1;1;3;3;8;3;2;2;2;1;2;43,66
372;5;26;2;1;0;2;4;4;2;2;2;1;0;1;96,17
373;2;34;1;1;2;3;6;3;3;2;2;3;1;2;56,11
374;8;40;1;3;1;3;6;4;3;3;2;2;1;2;45,68
375;3;28;2;1;0;1;7;0;2;1;2;2;0;2;73,26
376;6;34;2;1;2;2;7;0;2;2;2;2;1;2;50,04
377;2;45;2;3;1;3;6;4;5;3;2;3;1;2;34,67
378;10;53;2;3;0;3;2;0;4;3;2;3;1;2;31,64
379;2;32;2;3;1;2;3;2;3;2;2;2;1;2;43,49
380;2;40;1;2;0;4;3;8;4;3;2;3;1;2;45,73
381;4;49;2;3;1;4;4;6;7;3;3;5;2;1;7,57
382;8;40;2;4;1;3;1;9;6;3;3;3;2;2;24,75
383;4;39;1;2;0;2;1;4;4;2;3;3;1;2;62,70
384;3;49;1;3;2;3;5;5;4;3;3;3;0;2;45,41
385;7;52;2;3;0;3;2;8;4;3;2;3;2;2;31,56
386;9;34;2;1;0;3;3;3;2;2;2;1;1;2;82,76
387;3;43;2;3;0;3;3;4;4;3;3;3;1;2;35,13
388;9;43;2;3;0;2;5;4;3;2;2;5;1;2;41,81
389;9;34;1;1;1;2;6;7;2;2;2;2;0;2;72,24
390;4;37;2;2;0;3;3;8;4;3;3;3;0;2;36,01
391;9;33;2;1;2;2;1;2;2;2;2;1;0;2;85,68
392;2;38;2;3;0;2;6;4;3;2;2;2;0;2;48,87
393;5;60;2;3;1;4;3;7;5;3;3;3;2;2;14,74
394;10;30;2;1;1;2;5;5;3;2;2;2;1;2;65,50
395;4;40;1;2;0;3;2;4;4;3;2;3;3;2;53,04
396;10;58;2;3;0;4;5;8;6;3;3;4;2;2;37,99
397;5;44;2;3;2;3;4;7;3;2;3;2;1;2;36,48
398;6;41;1;1;0;3;2;0;2;1;1;1;1;2;69,67
399;9;55;1;3;2;3;4;3;5;3;3;3;2;2;26,94
400;8;27;2;1;1;1;4;5;2;1;1;2;0;2;71,56
401;5;33;2;1;2;3;3;9;3;3;2;2;1;2;52,14
402;4;37;2;1;1;2;4;5;4;3;3;2;2;2;63,95
403;10;27;2;1;1;2;1;6;2;2;2;2;0;1;103,70
404;9;30;1;1;0;2;7;0;2;2;2;2;1;2;115,78
405;9;37;2;1;1;3;1;5;2;2;2;2;0;1;76,97
406;4;29;1;1;1;1;2;7;2;2;2;2;0;2;83,54
407;8;24;2;1;0;1;7;0;2;1;1;1;0;2;102,19
408;7;34;2;1;2;2;3;8;3;2;2;1;1;2;58,90
409;6;45;1;1;1;2;4;7;3;2;2;2;1;2;54,96
410;2;24;2;1;0;2;6;1;2;1;2;2;0;2;57,08
411;5;27;1;1;0;3;4;3;2;2;2;3;1;2;87,32
412;10;49;1;2;0;3;3;3;4;3;3;4;1;1;28,61
413;9;32;1;1;0;2;3;2;3;2;3;2;0;2;68,42
414;2;58;1;4;2;4;4;2;7;3;3;5;3;2;8,39
415;2;33;2;2;0;3;2;6;3;3;2;2;1;2;35,91
416;5;43;2;3;2;3;3;0;4;2;2;3;1;2;56,83
417;9;31;2;1;0;3;3;7;3;2;2;2;1;2;78,24
418;7;53;2;3;0;3;3;4;5;3;2;3;3;1;19,03
419;4;34;2;1;0;3;3;7;3;2;3;2;1;2;58,87
420;3;35;2;1;0;2;3;8;2;2;2;3;0;2;76,21
421;4;34;2;3;0;3;3;3;3;2;2;2;1;2;54,83
422;5;49;2;1;2;3;2;8;5;3;2;3;1;2;36,87
423;2;50;1;3;0;4;2;5;6;3;3;3;1;2;46,08
424;2;31;2;1;0;2;2;5;2;2;2;2;1;2;47,12
425;4;56;2;1;1;3;2;3;3;2;2;2;1;2;40,29
426;10;44;2;3;0;3;4;5;5;3;3;3;2;1;25,47
427;7;33;2;1;0;2;2;5;2;2;1;1;1;1;51,27
428;7;36;1;3;0;2;4;1;3;2;2;1;1;2;62,86
429;5;38;1;1;1;2;6;4;3;3;2;2;0;2;75,04
430;8;50;1;3;0;3;3;2;6;3;4;3;2;1;21,68
431;9;28;2;1;1;2;6;1;2;2;2;2;0;2;68,63
432;10;45;1;1;3;3;1;4;3;2;2;2;1;1;42,95
433;9;25;2;1;0;3;7;0;2;2;2;1;1;2;84,49
434;9;26;2;1;2;1;3;6;2;2;2;1;0;1;109,11
435;8;34;1;3;1;2;6;0;3;2;2;2;1;2;66,63
436;9;33;1;1;0;3;4;8;3;3;2;2;1;2;82,05
437;6;45;2;3;0;2;3;1;3;2;2;3;1;2;65,74
438;4;47;2;3;2;3;0;7;4;2;3;3;1;2;53,06
439;6;32;1;1;0;0;3;2;2;2;2;1;0;1;83,83
440;6;27;2;1;0;2;4;4;2;2;2;1;0;2;84,20
441;10;51;1;3;0;3;1;9;6;3;4;3;1;1;0,00
442;2;55;1;3;2;4;3;9;6;3;4;3;2;2;15,33
443;10;30;2;1;0;2;2;9;2;2;1;1;1;2;91,05
444;9;42;1;3;0;3;4;3;7;3;3;5;1;2;19,99
445;4;45;1;1;0;2;7;0;2;2;2;1;1;2;87,90
446;3;47;2;1;0;1;2;9;3;2;2;2;0;2;35,68
447;10;50;1;3;0;3;4;4;4;2;2;3;0;2;43,28
448;6;44;2;3;0;3;6;7;4;2;3;3;0;1;87,39
449;9;40;2;3;0;3;5;7;5;3;4;3;1;2;24,84
450;5;59;1;3;1;3;6;2;5;3;3;3;1;1;26,13
451;2;41;2;3;0;3;3;3;5;3;3;3;1;2;50,02
452;7;27;2;2;0;2;2;1;2;1;2;1;0;2;82,43
453;9;50;2;4;0;4;4;6;7;3;4;4;3;1;21,45
454;9;54;2;4;0;4;4;6;7;3;3;4;2;2;7,44
455;2;45;2;4;0;4;4;6;6;3;2;3;3;2;33,36
456;4;48;1;3;0;3;0;4;6;3;3;3;1;1;8,85
457;4;30;2;3;0;2;1;4;3;2;2;2;2;2;42,38
458;10;54;2;4;0;4;4;2;7;3;4;5;1;2;22,39
459;5;42;1;3;0;3;5;4;4;2;2;2;1;2;30,13
460;9;52;1;3;2;3;2;3;6;3;4;5;2;2;30,27
461;7;41;2;3;0;2;3;4;4;2;2;1;1;1;56,40
462;7;38;2;1;0;2;6;8;3;2;2;3;1;2;91,44
463;4;35;2;1;0;1;1;8;2;2;2;2;0;1;39,38
464;7;37;1;1;0;3;3;3;3;2;2;3;1;1;99,94
465;10;36;2;1;2;2;3;6;2;2;2;2;0;1;51,52
466;6;35;1;2;3;3;6;6;3;2;2;2;0;1;67,44
467;2;37;2;3;1;3;2;8;3;2;2;2;1;2;46,37
468;2;32;2;3;2;2;1;5;3;2;2;3;0;2;74,33
469;4;48;1;2;0;3;3;2;5;3;3;3;1;2;26,81
470;7;26;2;1;0;2;6;5;2;2;2;2;0;2;58,22
471;6;59;2;4;0;4;4;4;7;3;3;5;3;2;11,04
472;9;45;2;1;0;3;3;5;4;2;2;2;1;1;49,97
473;8;58;2;3;4;3;3;8;6;3;3;4;3;2;25,40
474;5;37;1;3;0;3;3;6;3;2;2;2;1;2;25,94
475;5;37;2;3;0;3;3;6;3;2;3;2;1;2;65,81
476;6;45;1;2;0;3;0;3;3;1;2;2;1;1;82,91
477;9;49;2;3;0;4;1;4;5;3;3;2;3;2;42,68
478;4;41;1;3;0;4;2;2;6;3;4;5;3;2;34,28
479;8;30;2;1;0;3;4;9;3;2;2;2;1;2;52,26
480;4;45;2;3;0;3;3;4;4;3;3;2;1;2;32,61
481;8;32;2;1;1;2;3;5;3;2;2;2;1;2;32,89
482;5;32;2;1;2;1;5;6;2;2;2;1;1;2;56,97
483;9;38;2;2;1;3;1;4;4;2;2;3;1;2;32,67
484;9;34;2;1;0;2;2;4;3;2;2;3;1;1;79,58
485;9;43;1;1;0;2;7;0;2;2;2;1;0;2;72,35
486;9;48;1;3;0;3;3;6;5;2;3;3;1;1;29,93
487;6;31;2;1;0;3;1;5;3;2;2;2;0;2;58,59
488;5;46;2;1;0;3;6;5;5;2;3;3;1;2;37,56
489;9;52;1;4;0;3;5;7;6;3;3;4;2;2;35,63
490;2;30;2;1;0;1;6;9;2;2;2;1;0;2;71,16
491;4;56;1;3;0;4;4;4;6;3;3;3;3;2;27,50
492;4;32;2;1;2;2;6;1;2;1;2;2;0;2;116,27
493;10;42;1;3;0;3;6;3;5;3;3;3;1;2;26,91
494;7;54;2;4;0;3;6;9;6;3;3;3;2;1;16,93
495;2;31;2;1;1;1;1;6;2;1;2;1;0;1;70,62
496;10;36;1;1;0;2;7;0;2;2;2;1;0;1;57,54
497;8;61;1;3;1;4;4;4;7;3;4;5;3;1;12,76
498;8;37;1;2;0;3;1;4;4;2;3;2;1;2;55,23
499;4;40;2;1;0;3;3;9;3;2;2;3;1;1;31,26
500;6;38;1;3;0;3;4;2;5;3;3;2;1;1;42,45
501;6;38;2;3;4;2;2;9;3;3;2;3;1;2;37,20
502;8;51;2;3;1;4;2;9;4;3;3;4;1;2;41,92
503;9;34;1;1;0;2;2;2;2;2;1;2;0;2;79,41
504;5;30;2;1;1;1;2;8;2;2;2;2;1;2;52,90
505;5;43;2;2;2;3;2;2;3;2;2;2;1;2;45,55
506;4;43;2;3;0;3;1;2;4;3;2;3;1;2;56,07
507;5;50;2;3;0;3;3;5;3;3;2;2;1;2;45,92
508;10;46;2;1;0;3;3;3;4;3;2;2;1;2;64,00
509;10;43;2;3;1;3;3;9;4;2;3;2;1;2;36,31
510;9;30;1;1;0;1;7;0;2;2;1;1;0;1;78,86
511;5;35;2;1;2;3;5;7;4;2;2;2;1;2;53,52
512;9;45;1;3;0;4;3;3;4;2;3;3;1;2;41,06
513;3;29;2;1;0;0;7;0;2;1;1;1;0;2;65,78
514;8;43;2;3;0;3;2;6;4;2;2;3;1;2;30,93
515;2;26;1;1;0;1;4;7;2;1;1;1;0;2;86,87
516;2;43;2;2;0;2;2;8;3;2;2;2;1;2;64,74
517;8;39;1;3;0;3;3;2;4;2;2;3;1;2;47,98
518;10;41;2;1;2;3;6;2;3;2;2;2;1;2;74,19
519;9;27;2;1;1;2;5;3;2;2;2;2;1;2;78,81
520;10;28;2;1;0;0;5;5;2;1;1;1;0;2;126,08
521;2;38;2;1;0;2;3;4;3;2;2;2;1;2;41,87
522;2;45;2;3;0;3;3;4;5;3;2;3;1;2;29,11
523;3;51;1;3;0;4;0;2;5;3;3;5;3;2;35,31
524;9;55;2;3;0;4;2;3;6;3;4;4;2;2;17,52
525;2;45;1;3;4;3;3;4;4;3;3;3;1;2;63,55
526;5;39;2;1;0;2;7;0;2;1;2;2;0;1;73,37
527;10;46;2;2;0;2;2;4;3;3;2;2;1;2;35,25
528;2;43;2;3;0;4;2;7;5;3;3;3;2;2;39,27
529;9;57;1;3;0;3;4;3;7;3;3;3;3;2;16,34
530;2;56;2;3;0;3;4;5;5;3;3;4;1;2;52,02
531;10;33;1;2;0;4;3;1;5;2;2;2;1;2;32,76
532;7;36;2;1;0;2;1;9;2;2;2;2;0;2;93,84
533;4;34;2;1;0;2;6;1;2;2;2;2;1;2;69,04
534;8;34;2;2;0;3;3;2;3;2;2;2;0;1;97,37
535;4;28;1;1;0;2;4;0;2;1;1;1;0;2;90,15
536;2;44;1;1;0;3;3;4;3;2;2;2;1;1;41,50
537;7;21;2;1;0;0;1;3;2;1;1;1;0;2;128,48
538;4;57;1;4;0;4;3;1;6;3;4;4;3;2;38,18
539;9;37;2;2;2;2;3;9;3;2;2;2;0;2;71,09
540;5;40;1;3;1;3;6;5;5;2;4;2;1;2;45,47
541;7;28;2;2;0;2;7;0;2;2;2;1;0;1;90,43
542;7;51;2;3;0;3;6;5;6;3;3;4;3;2;21,80
543;2;39;2;3;0;3;2;2;3;2;3;3;1;1;75,41
544;2;52;2;3;2;4;3;0;6;3;4;4;2;2;44,55
545;6;38;2;3;0;3;3;6;4;3;2;3;2;1;65,87
546;8;27;1;1;1;0;4;0;2;1;1;2;0;1;72,66
547;6;27;2;1;0;2;6;6;3;2;2;2;1;1;56,23
548;2;52;1;3;0;3;6;6;6;3;3;2;3;2;42,81
549;2;23;1;1;1;3;0;2;2;2;2;2;1;2;59,92
550;4;54;1;3;0;3;0;1;6;2;4;3;2;2;27,68
551;6;51;2;1;0;3;6;8;4;3;2;4;1;2;12,34
552;5;32;2;1;0;3;4;4;2;2;2;1;1;2;86,68
553;9;44;2;3;1;3;3;3;4;3;2;2;1;2;30,00
554;5;47;2;2;0;4;5;9;5;3;2;2;2;1;24,17
555;3;22;2;1;0;1;2;4;2;1;2;2;0;2;81,54
556;9;37;2;2;0;3;2;7;3;2;2;3;1;2;52,80
557;7;36;1;3;4;3;5;1;3;3;2;2;1;2;38,07
558;10;47;2;3;1;4;4;4;6;3;3;4;3;2;24,93
559;10;35;2;1;1;1;7;0;2;1;1;2;0;2;87,58
560;5;31;2;1;0;2;6;5;2;2;2;1;0;2;83,94
561;5;40;2;3;0;3;3;5;4;2;3;3;1;1;60,54
562;8;38;2;3;0;3;6;2;4;3;2;3;1;2;43,55
563;9;29;2;1;2;3;2;9;3;2;2;2;0;2;52,77
564;4;51;2;3;0;3;6;7;6;3;4;4;2;2;21,65
565;5;52;2;3;1;4;4;3;7;3;4;4;2;2;17,55
566;10;46;1;3;0;3;3;1;4;3;2;3;2;2;28,77
567;6;26;2;2;1;2;3;1;2;2;2;1;1;2;83,16
568;7;25;1;1;1;2;3;2;2;2;2;2;1;2;57,02
569;2;56;2;4;0;3;4;4;7;3;3;5;3;2;10,27
570;7;50;1;3;0;4;4;9;7;3;4;5;2;2;7,11
571;5;35;2;1;0;1;7;0;2;3;2;2;0;1;73,78
572;3;48;2;3;0;3;4;3;5;3;3;3;2;2;41,59
573;9;34;2;1;1;2;2;0;2;2;1;2;0;2;83,40
574;2;35;2;1;0;2;1;7;3;2;2;2;1;2;88,52
575;5;27;2;1;0;3;2;8;3;2;2;2;1;2;84,11
576;2;26;2;1;1;2;4;3;2;2;2;2;1;1;69,51
577;9;34;2;1;1;1;7;0;2;2;2;1;0;1;68,12
578;10;22;2;1;0;2;3;9;2;1;2;2;0;2;86,72
579;2;49;2;3;3;4;6;7;5;3;3;3;1;2;9,85
580;2;29;1;2;0;2;2;8;2;1;2;2;1;2;72,62
581;9;47;2;3;1;4;3;8;5;2;3;3;1;1;31,48
582;9;45;1;3;0;3;5;6;4;3;2;2;1;2;43,73
583;8;42;2;3;0;3;3;8;4;2;3;3;1;2;28,38
584;4;56;2;3;0;3;6;8;6;3;3;4;2;1;17,66
585;9;32;1;1;2;3;7;0;2;1;1;1;0;2;52,22
586;10;34;2;1;2;2;7;0;2;2;2;2;1;2;103,15
587;3;54;2;4;0;4;0;5;6;3;3;4;1;2;28,91
588;5;32;1;1;1;2;1;9;3;2;2;2;0;2;79,07
589;2;31;2;2;0;2;3;0;3;2;2;3;1;1;60,29
590;5;43;2;1;0;2;1;7;3;2;2;2;1;2;52,58
591;5;37;2;1;0;2;5;0;3;3;2;2;1;1;64,97
592;8;35;1;3;0;4;3;3;6;3;4;4;2;2;38,72
593;6;54;1;3;0;4;4;1;7;3;4;5;2;1;18,66
594;7;37;2;1;0;2;2;2;3;2;2;2;1;2;64,86
595;9;39;2;1;0;2;3;3;3;2;2;3;1;2;37,68
596;2;38;1;1;1;1;6;4;3;2;2;2;1;2;37,02
597;2;48;2;4;1;3;3;8;5;3;2;4;1;2;59,16
598;6;40;2;1;0;2;3;9;3;2;2;2;0;2;38,85
599;2;40;1;2;0;3;3;3;3;2;2;2;1;2;23,60
600;9;28;1;3;2;3;3;7;3;2;2;3;1;1;54,92
601;6;56;2;3;0;3;3;0;6;3;3;4;1;2;34,42
602;7;24;2;1;0;2;2;1;2;1;2;2;0;2;82,22
603;2;21;2;1;1;1;3;9;2;1;1;1;0;2;114,02
604;2;29;2;1;3;1;7;0;2;1;2;1;0;2;106,40
605;9;24;2;2;1;2;1;4;2;2;2;2;0;2;70,41
606;8;24;2;1;0;0;4;1;2;2;2;1;0;2;90,03
607;5;34;2;2;0;3;6;8;3;2;2;2;1;2;55,51
608;5;52;1;3;3;3;2;5;4;3;4;3;1;2;47,78
609;3;34;2;3;1;2;6;6;3;2;2;3;1;2;30,23
610;6;53;1;3;0;4;4;4;7;3;4;4;2;1;15,12
611;5;43;2;3;0;3;3;7;3;2;2;2;1;1;57,95
612;5;25;2;1;0;2;6;4;2;2;2;1;0;2;69,41
613;5;51;1;3;0;3;3;2;4;2;2;3;1;2;35,94
614;10;36;2;3;0;3;3;2;4;2;2;3;1;2;25,02
615;7;40;2;1;0;3;6;6;4;3;2;4;1;2;40,90
616;7;43;2;3;0;3;2;2;4;3;2;2;1;2;62,73
617;6;51;2;3;0;3;2;1;4;3;3;2;0;2;55,11
618;2;54;1;4;1;4;3;2;6;3;4;3;2;2;20,66
619;4;41;2;3;0;1;6;4;3;2;2;2;0;2;54,62
620;5;43;2;3;0;3;5;8;3;2;2;3;1;2;46,22
621;4;41;2;3;1;3;2;7;6;3;2;4;2;2;18,20
622;6;47;1;3;1;4;3;4;6;3;3;4;2;1;27,41
623;8;42;2;3;1;3;3;4;4;3;2;2;1;1;26,21
624;3;36;2;2;0;2;1;7;3;2;2;2;1;2;60,12
625;4;25;2;1;0;1;1;7;2;1;1;1;1;2;77,20
626;10;27;2;1;0;2;7;0;2;2;2;1;0;2;110,34
627;3;45;1;2;0;3;6;8;4;3;2;4;1;1;49,53
628;9;22;2;1;0;1;2;1;2;2;1;1;0;2;99,71
629;4;29;1;1;0;2;6;1;2;2;2;1;1;2;84,30
630;8;39;2;1;0;2;7;0;2;2;2;2;0;2;63,59
631;4;57;2;2;0;3;6;2;4;2;3;2;1;2;48,96
632;4;42;2;3;0;1;2;0;3;2;2;2;1;1;55,40
633;4;48;1;3;3;3;3;6;3;2;2;2;1;2;47,25
634;10;46;2;3;0;3;3;7;6;3;4;5;1;2;26,16
635;7;43;1;2;0;3;6;2;4;3;3;3;2;2;52,61
636;6;41;2;1;0;3;6;0;4;2;2;2;2;2;29,70
637;10;61;2;4;0;4;4;9;7;3;3;5;3;1;7,22
638;5;23;2;1;0;0;2;6;2;2;1;2;0;2;79,69
639;8;32;2;1;0;2;5;6;3;2;2;2;0;2;86,75
640;5;31;2;3;0;3;4;5;3;2;3;2;1;2;36,27
641;7;44;1;3;2;3;3;3;3;3;2;2;1;1;36,04
642;10;50;2;3;1;4;4;0;7;3;4;4;2;2;9,25
643;7;50;1;3;0;3;2;6;6;3;4;4;2;2;21,37
644;4;45;2;3;0;3;6;9;5;3;3;2;1;2;61,69
645;6;44;1;3;1;2;1;7;3;3;3;2;0;2;34,47
646;8;36;2;2;0;3;4;2;3;2;2;3;1;2;77,49
647;5;34;1;1;2;3;4;3;3;2;2;1;0;2;79,27
648;5;48;2;3;0;2;0;3;3;3;2;2;2;2;28,15
649;2;32;2;1;1;3;3;5;2;2;2;2;1;2;59,27
650;10;44;2;3;0;2;6;9;3;2;2;2;1;2;46,31
651;9;36;2;1;0;3;3;1;4;3;3;3;1;2;32,54
652;2;45;2;3;0;3;6;5;4;3;3;3;1;1;27,13
653;10;29;2;1;2;2;5;6;2;1;2;2;0;2;75,92
654;10;37;2;1;0;2;1;5;3;3;2;2;1;2;69,94
655;5;37;2;3;4;3;6;5;5;3;3;3;2;2;45,36
656;9;31;2;1;0;2;5;2;3;3;3;2;1;2;45,35
657;4;36;2;1;0;3;6;7;4;3;3;3;1;1;33,01
658;6;36;2;1;2;3;4;4;2;1;2;2;0;2;72,56
659;5;34;2;1;1;2;2;4;3;3;2;1;0;2;83,27
660;2;41;2;3;2;2;3;2;3;2;2;2;1;2;33,49
661;4;27;2;1;0;0;7;0;2;2;2;2;0;2;79,62
662;5;44;2;1;1;2;2;8;3;2;3;2;1;2;53,27
663;4;39;2;1;0;3;2;1;3;3;2;2;1;2;72,50
664;9;22;1;1;1;1;1;1;2;1;1;2;0;2;47,94
665;7;37;2;1;0;3;2;8;3;2;2;1;1;2;48,12
666;6;41;1;3;3;3;5;2;3;2;2;2;1;2;51,32
667;2;36;1;1;0;2;2;4;3;1;2;2;1;1;87,06
668;2;48;2;4;0;2;3;5;5;2;2;3;2;2;21,72
669;2;28;1;1;0;1;7;0;2;1;2;2;0;2;106,68
670;3;40;2;1;2;2;6;7;2;2;2;1;0;2;75,70
671;7;51;2;3;2;2;5;0;3;3;2;4;1;2;39,85
672;9;22;2;1;1;2;6;8;2;2;1;1;0;2;92,15
673;8;36;2;3;1;3;2;1;4;2;2;3;1;2;33,44
674;4;60;2;2;0;4;2;1;6;3;3;3;2;1;10,34
675;4;54;2;3;1;4;5;7;6;3;3;3;1;2;14,28
676;4;31;1;1;0;3;6;3;2;2;2;2;0;2;44,18
677;5;50;2;2;1;4;2;4;5;3;2;3;1;2;27,24
678;3;40;2;1;0;2;5;1;3;3;2;3;1;2;63,26
679;9;39;2;1;4;2;2;7;4;3;2;3;1;2;53,93
680;2;37;2;3;0;3;3;9;4;3;2;4;1;2;24,52
681;4;37;2;1;0;2;4;3;3;2;1;2;0;2;62,53
682;9;43;2;3;1;2;4;4;3;2;2;2;1;2;44,48
683;9;48;2;3;0;3;3;4;5;2;3;4;2;2;49,29
684;7;46;1;3;0;3;3;3;4;2;3;3;0;1;44,99
685;3;31;2;2;0;2;6;2;2;3;2;1;0;2;45,86
686;6;28;2;1;0;3;7;0;2;2;2;2;0;2;60,51
687;2;19;2;1;0;0;2;5;2;1;1;1;0;2;124,39
688;2;44;2;2;1;3;3;6;3;2;2;2;0;2;53,73
689;5;42;2;1;1;3;2;1;3;2;2;3;1;1;42,25
690;2;36;1;1;2;2;2;3;2;2;2;1;0;2;66,69
691;9;40;1;1;0;2;2;4;3;2;2;2;0;2;50,80
692;9;28;1;1;0;1;1;6;2;2;2;2;0;2;98,21
693;6;61;2;4;1;3;1;9;6;3;4;3;2;2;14,31
694;2;25;1;1;2;1;7;0;2;2;1;1;0;2;85,26
695;9;21;2;1;2;1;6;3;2;1;1;1;0;2;118,48
696;10;41;1;1;2;2;3;2;3;2;2;3;1;1;55,20
697;2;29;2;1;1;2;4;8;2;2;2;1;1;2;77,84
698;8;57;2;3;0;4;4;5;7;3;4;4;2;2;10,93
699;8;57;1;3;0;3;4;4;5;3;4;2;1;2;36,60
